date,medicine_name,category,daily_sales
2022-12-24,Metformin Plus,diabetes,37
2022-12-25,Metformin Plus,diabetes,30
2022-12-26,Metformin Plus,diabetes,24
2022-12-27,Metformin Plus,diabetes,26
2022-12-28,Metformin Plus,diabetes,22
2022-12-29,Metformin Plus,diabetes,29
2022-12-30,Metformin Plus,diabetes,21
2022-12-31,Metformin Plus,diabetes,34
2023-01-01,Metformin Plus,diabetes,26
2023-01-02,Metformin Plus,diabetes,28
2023-01-03,Metformin Plus,diabetes,31
2023-01-04,Metformin Plus,diabetes,19
2023-01-05,Metformin Plus,diabetes,30
2023-01-06,Metformin Plus,diabetes,27
2023-01-07,Metformin Plus,diabetes,36
2023-01-08,Metformin Plus,diabetes,27
2023-01-09,Metformin Plus,diabetes,20
2023-01-10,Metformin Plus,diabetes,28
2023-01-11,Metformin Plus,diabetes,27
2023-01-12,Metformin Plus,diabetes,25
2023-01-13,Metformin Plus,diabetes,25
2023-01-14,Metformin Plus,diabetes,37
2023-01-15,Metformin Plus,diabetes,36
2023-01-16,Metformin Plus,diabetes,24
2023-01-17,Metformin Plus,diabetes,19
2023-01-18,Metformin Plus,diabetes,23
2023-01-19,Metformin Plus,diabetes,28
2023-01-20,Metformin Plus,diabetes,20
2023-01-21,Metformin Plus,diabetes,30
2023-01-22,Metformin Plus,diabetes,43
2023-01-23,Metformin Plus,diabetes,30
2023-01-24,Metformin Plus,diabetes,20
2023-01-25,Metformin Plus,diabetes,24
2023-01-26,Metformin Plus,diabetes,23
2023-01-27,Metformin Plus,diabetes,20
2023-01-28,Metformin Plus,diabetes,36
2023-01-29,Metformin Plus,diabetes,42
2023-01-30,Metformin Plus,diabetes,33
2023-01-31,Metformin Plus,diabetes,24
2023-02-01,Metformin Plus,diabetes,29
2023-02-02,Metformin Plus,diabetes,32
2023-02-03,Metformin Plus,diabetes,22
2023-02-04,Metformin Plus,diabetes,40
2023-02-05,Metformin Plus,diabetes,45
2023-02-06,Metformin Plus,diabetes,22
2023-02-07,Metformin Plus,diabetes,31
2023-02-08,Metformin Plus,diabetes,24
2023-02-09,Metformin Plus,diabetes,33
2023-02-10,Metformin Plus,diabetes,24
2023-02-11,Metformin Plus,diabetes,36
2023-02-12,Metformin Plus,diabetes,30
2023-02-13,Metformin Plus,diabetes,24
2023-02-14,Metformin Plus,diabetes,33
2023-02-15,Metformin Plus,diabetes,28
2023-02-16,Metformin Plus,diabetes,19
2023-02-17,Metformin Plus,diabetes,23
2023-02-18,Metformin Plus,diabetes,32
2023-02-19,Metformin Plus,diabetes,33
2023-02-20,Metformin Plus,diabetes,33
2023-02-21,Metformin Plus,diabetes,21
2023-02-22,Metformin Plus,diabetes,26
2023-02-23,Metformin Plus,diabetes,31
2023-02-24,Metformin Plus,diabetes,20
2023-02-25,Metformin Plus,diabetes,33
2023-02-26,Metformin Plus,diabetes,39
2023-02-27,Metformin Plus,diabetes,20
2023-02-28,Metformin Plus,diabetes,24
2023-03-01,Metformin Plus,diabetes,34
2023-03-02,Metformin Plus,diabetes,31
2023-03-03,Metformin Plus,diabetes,32
2023-03-04,Metformin Plus,diabetes,30
2023-03-05,Metformin Plus,diabetes,30
2023-03-06,Metformin Plus,diabetes,31
2023-03-07,Metformin Plus,diabetes,29
2023-03-08,Metformin Plus,diabetes,34
2023-03-09,Metformin Plus,diabetes,30
2023-03-10,Metformin Plus,diabetes,33
2023-03-11,Metformin Plus,diabetes,30
2023-03-12,Metformin Plus,diabetes,32
2023-03-13,Metformin Plus,diabetes,26
2023-03-14,Metformin Plus,diabetes,30
2023-03-15,Metformin Plus,diabetes,34
2023-03-16,Metformin Plus,diabetes,34
2023-03-17,Metformin Plus,diabetes,27
2023-03-18,Metformin Plus,diabetes,43
2023-03-19,Metformin Plus,diabetes,42
2023-03-20,Metformin Plus,diabetes,28
2023-03-21,Metformin Plus,diabetes,23
2023-03-22,Metformin Plus,diabetes,19
2023-03-23,Metformin Plus,diabetes,28
2023-03-24,Metformin Plus,diabetes,21
2023-03-25,Metformin Plus,diabetes,26
2023-03-26,Metformin Plus,diabetes,30
2023-03-27,Metformin Plus,diabetes,19
2023-03-28,Metformin Plus,diabetes,29
2023-03-29,Metformin Plus,diabetes,33
2023-03-30,Metformin Plus,diabetes,30
2023-03-31,Metformin Plus,diabetes,30
2023-04-01,Metformin Plus,diabetes,34
2023-04-02,Metformin Plus,diabetes,39
2023-04-03,Metformin Plus,diabetes,19
2023-04-04,Metformin Plus,diabetes,29
2023-04-05,Metformin Plus,diabetes,24
2023-04-06,Metformin Plus,diabetes,34
2023-04-07,Metformin Plus,diabetes,31
2023-04-08,Metformin Plus,diabetes,29
2023-04-09,Metformin Plus,diabetes,44
2023-04-10,Metformin Plus,diabetes,32
2023-04-11,Metformin Plus,diabetes,21
2023-04-12,Metformin Plus,diabetes,31
2023-04-13,Metformin Plus,diabetes,21
2023-04-14,Metformin Plus,diabetes,19
2023-04-15,Metformin Plus,diabetes,34
2023-04-16,Metformin Plus,diabetes,34
2023-04-17,Metformin Plus,diabetes,26
2023-04-18,Metformin Plus,diabetes,27
2023-04-19,Metformin Plus,diabetes,30
2023-04-20,Metformin Plus,diabetes,30
2023-04-21,Metformin Plus,diabetes,24
2023-04-22,Metformin Plus,diabetes,28
2023-04-23,Metformin Plus,diabetes,33
2023-04-24,Metformin Plus,diabetes,28
2023-04-25,Metformin Plus,diabetes,26
2023-04-26,Metformin Plus,diabetes,19
2023-04-27,Metformin Plus,diabetes,33
2023-04-28,Metformin Plus,diabetes,28
2023-04-29,Metformin Plus,diabetes,42
2023-04-30,Metformin Plus,diabetes,31
2023-05-01,Metformin Plus,diabetes,27
2023-05-02,Metformin Plus,diabetes,23
2023-05-03,Metformin Plus,diabetes,21
2023-05-04,Metformin Plus,diabetes,23
2023-05-05,Metformin Plus,diabetes,19
2023-05-06,Metformin Plus,diabetes,36
2023-05-07,Metformin Plus,diabetes,27
2023-05-08,Metformin Plus,diabetes,34
2023-05-09,Metformin Plus,diabetes,19
2023-05-10,Metformin Plus,diabetes,18
2023-05-11,Metformin Plus,diabetes,34
2023-05-12,Metformin Plus,diabetes,26
2023-05-13,Metformin Plus,diabetes,34
2023-05-14,Metformin Plus,diabetes,30
2023-05-15,Metformin Plus,diabetes,21
2023-05-16,Metformin Plus,diabetes,27
2023-05-17,Metformin Plus,diabetes,20
2023-05-18,Metformin Plus,diabetes,19
2023-05-19,Metformin Plus,diabetes,22
2023-05-20,Metformin Plus,diabetes,44
2023-05-21,Metformin Plus,diabetes,35
2023-05-22,Metformin Plus,diabetes,20
2023-05-23,Metformin Plus,diabetes,34
2023-05-24,Metformin Plus,diabetes,24
2023-05-25,Metformin Plus,diabetes,25
2023-05-26,Metformin Plus,diabetes,27
2023-05-27,Metformin Plus,diabetes,32
2023-05-28,Metformin Plus,diabetes,28
2023-05-29,Metformin Plus,diabetes,32
2023-05-30,Metformin Plus,diabetes,27
2023-05-31,Metformin Plus,diabetes,20
2023-06-01,Metformin Plus,diabetes,23
2023-06-02,Metformin Plus,diabetes,29
2023-06-03,Metformin Plus,diabetes,38
2023-06-04,Metformin Plus,diabetes,31
2023-06-05,Metformin Plus,diabetes,20
2023-06-06,Metformin Plus,diabetes,34
2023-06-07,Metformin Plus,diabetes,27
2023-06-08,Metformin Plus,diabetes,22
2023-06-09,Metformin Plus,diabetes,33
2023-06-10,Metformin Plus,diabetes,33
2023-06-11,Metformin Plus,diabetes,29
2023-06-12,Metformin Plus,diabetes,22
2023-06-13,Metformin Plus,diabetes,31
2023-06-14,Metformin Plus,diabetes,28
2023-06-15,Metformin Plus,diabetes,30
2023-06-16,Metformin Plus,diabetes,26
2023-06-17,Metformin Plus,diabetes,37
2023-06-18,Metformin Plus,diabetes,33
2023-06-19,Metformin Plus,diabetes,20
2023-06-20,Metformin Plus,diabetes,25
2023-06-21,Metformin Plus,diabetes,21
2023-06-22,Metformin Plus,diabetes,31
2023-06-23,Metformin Plus,diabetes,32
2023-06-24,Metformin Plus,diabetes,35
2023-06-25,Metformin Plus,diabetes,29
2023-06-26,Metformin Plus,diabetes,33
2023-06-27,Metformin Plus,diabetes,22
2023-06-28,Metformin Plus,diabetes,32
2023-06-29,Metformin Plus,diabetes,30
2023-06-30,Metformin Plus,diabetes,33
2023-07-01,Metformin Plus,diabetes,25
2023-07-02,Metformin Plus,diabetes,43
2023-07-03,Metformin Plus,diabetes,31
2023-07-04,Metformin Plus,diabetes,27
2023-07-05,Metformin Plus,diabetes,34
2023-07-06,Metformin Plus,diabetes,25
2023-07-07,Metformin Plus,diabetes,21
2023-07-08,Metformin Plus,diabetes,40
2023-07-09,Metformin Plus,diabetes,29
2023-07-10,Metformin Plus,diabetes,19
2023-07-11,Metformin Plus,diabetes,31
2023-07-12,Metformin Plus,diabetes,25
2023-07-13,Metformin Plus,diabetes,32
2023-07-14,Metformin Plus,diabetes,32
2023-07-15,Metformin Plus,diabetes,26
2023-07-16,Metformin Plus,diabetes,25
2023-07-17,Metformin Plus,diabetes,19
2023-07-18,Metformin Plus,diabetes,27
2023-07-19,Metformin Plus,diabetes,21
2023-07-20,Metformin Plus,diabetes,29
2023-07-21,Metformin Plus,diabetes,18
2023-07-22,Metformin Plus,diabetes,36
2023-07-23,Metformin Plus,diabetes,33
2023-07-24,Metformin Plus,diabetes,26
2023-07-25,Metformin Plus,diabetes,27
2023-07-26,Metformin Plus,diabetes,33
2023-07-27,Metformin Plus,diabetes,32
2023-07-28,Metformin Plus,diabetes,34
2023-07-29,Metformin Plus,diabetes,36
2023-07-30,Metformin Plus,diabetes,29
2023-07-31,Metformin Plus,diabetes,31
2023-08-01,Metformin Plus,diabetes,26
2023-08-02,Metformin Plus,diabetes,32
2023-08-03,Metformin Plus,diabetes,34
2023-08-04,Metformin Plus,diabetes,34
2023-08-05,Metformin Plus,diabetes,38
2023-08-06,Metformin Plus,diabetes,35
2023-08-07,Metformin Plus,diabetes,21
2023-08-08,Metformin Plus,diabetes,24
2023-08-09,Metformin Plus,diabetes,33
2023-08-10,Metformin Plus,diabetes,18
2023-08-11,Metformin Plus,diabetes,21
2023-08-12,Metformin Plus,diabetes,39
2023-08-13,Metformin Plus,diabetes,36
2023-08-14,Metformin Plus,diabetes,26
2023-08-15,Metformin Plus,diabetes,21
2023-08-16,Metformin Plus,diabetes,24
2023-08-17,Metformin Plus,diabetes,30
2023-08-18,Metformin Plus,diabetes,32
2023-08-19,Metformin Plus,diabetes,45
2023-08-20,Metformin Plus,diabetes,40
2023-08-21,Metformin Plus,diabetes,32
2023-08-22,Metformin Plus,diabetes,34
2023-08-23,Metformin Plus,diabetes,23
2023-08-24,Metformin Plus,diabetes,19
2023-08-25,Metformin Plus,diabetes,27
2023-08-26,Metformin Plus,diabetes,36
2023-08-27,Metformin Plus,diabetes,30
2023-08-28,Metformin Plus,diabetes,24
2023-08-29,Metformin Plus,diabetes,27
2023-08-30,Metformin Plus,diabetes,33
2023-08-31,Metformin Plus,diabetes,34
2023-09-01,Metformin Plus,diabetes,26
2023-09-02,Metformin Plus,diabetes,41
2023-09-03,Metformin Plus,diabetes,31
2023-09-04,Metformin Plus,diabetes,32
2023-09-05,Metformin Plus,diabetes,29
2023-09-06,Metformin Plus,diabetes,25
2023-09-07,Metformin Plus,diabetes,33
2023-09-08,Metformin Plus,diabetes,26
2023-09-09,Metformin Plus,diabetes,36
2023-09-10,Metformin Plus,diabetes,28
2023-09-11,Metformin Plus,diabetes,29
2023-09-12,Metformin Plus,diabetes,26
2023-09-13,Metformin Plus,diabetes,23
2023-09-14,Metformin Plus,diabetes,22
2023-09-15,Metformin Plus,diabetes,28
2023-09-16,Metformin Plus,diabetes,27
2023-09-17,Metformin Plus,diabetes,38
2023-09-18,Metformin Plus,diabetes,32
2023-09-19,Metformin Plus,diabetes,28
2023-09-20,Metformin Plus,diabetes,25
2023-09-21,Metformin Plus,diabetes,31
2023-09-22,Metformin Plus,diabetes,29
2023-09-23,Metformin Plus,diabetes,31
2023-09-24,Metformin Plus,diabetes,36
2023-09-25,Metformin Plus,diabetes,28
2023-09-26,Metformin Plus,diabetes,29
2023-09-27,Metformin Plus,diabetes,33
2023-09-28,Metformin Plus,diabetes,19
2023-09-29,Metformin Plus,diabetes,34
2023-09-30,Metformin Plus,diabetes,33
2023-10-01,Metformin Plus,diabetes,32
2023-10-02,Metformin Plus,diabetes,33
2023-10-03,Metformin Plus,diabetes,29
2023-10-04,Metformin Plus,diabetes,20
2023-10-05,Metformin Plus,diabetes,28
2023-10-06,Metformin Plus,diabetes,31
2023-10-07,Metformin Plus,diabetes,34
2023-10-08,Metformin Plus,diabetes,44
2023-10-09,Metformin Plus,diabetes,28
2023-10-10,Metformin Plus,diabetes,26
2023-10-11,Metformin Plus,diabetes,31
2023-10-12,Metformin Plus,diabetes,33
2023-10-13,Metformin Plus,diabetes,31
2023-10-14,Metformin Plus,diabetes,24
2023-10-15,Metformin Plus,diabetes,26
2023-10-16,Metformin Plus,diabetes,34
2023-10-17,Metformin Plus,diabetes,28
2023-10-18,Metformin Plus,diabetes,32
2023-10-19,Metformin Plus,diabetes,25
2023-10-20,Metformin Plus,diabetes,20
2023-10-21,Metformin Plus,diabetes,34
2023-10-22,Metformin Plus,diabetes,34
2023-10-23,Metformin Plus,diabetes,19
2023-10-24,Metformin Plus,diabetes,18
2023-10-25,Metformin Plus,diabetes,29
2023-10-26,Metformin Plus,diabetes,26
2023-10-27,Metformin Plus,diabetes,22
2023-10-28,Metformin Plus,diabetes,37
2023-10-29,Metformin Plus,diabetes,36
2023-10-30,Metformin Plus,diabetes,22
2023-10-31,Metformin Plus,diabetes,24
2023-11-01,Metformin Plus,diabetes,24
2023-11-02,Metformin Plus,diabetes,34
2023-11-03,Metformin Plus,diabetes,32
2023-11-04,Metformin Plus,diabetes,32
2023-11-05,Metformin Plus,diabetes,32
2023-11-06,Metformin Plus,diabetes,27
2023-11-07,Metformin Plus,diabetes,25
2023-11-08,Metformin Plus,diabetes,25
2023-11-09,Metformin Plus,diabetes,34
2023-11-10,Metformin Plus,diabetes,21
2023-11-11,Metformin Plus,diabetes,44
2023-11-12,Metformin Plus,diabetes,43
2023-11-13,Metformin Plus,diabetes,27
2023-11-14,Metformin Plus,diabetes,28
2023-11-15,Metformin Plus,diabetes,19
2023-11-16,Metformin Plus,diabetes,33
2023-11-17,Metformin Plus,diabetes,29
2023-11-18,Metformin Plus,diabetes,39
2023-11-19,Metformin Plus,diabetes,41
2023-11-20,Metformin Plus,diabetes,24
2023-11-21,Metformin Plus,diabetes,26
2023-11-22,Metformin Plus,diabetes,34
2023-11-23,Metformin Plus,diabetes,20
2023-11-24,Metformin Plus,diabetes,21
2023-11-25,Metformin Plus,diabetes,41
2023-11-26,Metformin Plus,diabetes,40
2023-11-27,Metformin Plus,diabetes,19
2023-11-28,Metformin Plus,diabetes,27
2023-11-29,Metformin Plus,diabetes,28
2023-11-30,Metformin Plus,diabetes,32
2023-12-01,Metformin Plus,diabetes,34
2023-12-02,Metformin Plus,diabetes,44
2023-12-03,Metformin Plus,diabetes,37
2023-12-04,Metformin Plus,diabetes,32
2023-12-05,Metformin Plus,diabetes,20
2023-12-06,Metformin Plus,diabetes,30
2023-12-07,Metformin Plus,diabetes,22
2023-12-08,Metformin Plus,diabetes,19
2023-12-09,Metformin Plus,diabetes,28
2023-12-10,Metformin Plus,diabetes,33
2023-12-11,Metformin Plus,diabetes,19
2023-12-12,Metformin Plus,diabetes,31
2023-12-13,Metformin Plus,diabetes,35
2023-12-14,Metformin Plus,diabetes,24
2023-12-15,Metformin Plus,diabetes,19
2023-12-16,Metformin Plus,diabetes,44
2023-12-17,Metformin Plus,diabetes,25
2023-12-18,Metformin Plus,diabetes,33
2023-12-19,Metformin Plus,diabetes,22
2023-12-20,Metformin Plus,diabetes,22
2023-12-21,Metformin Plus,diabetes,31
2023-12-22,Metformin Plus,diabetes,25
2023-12-23,Metformin Plus,diabetes,40
2023-12-24,Metformin Plus,diabetes,43
2023-12-25,Metformin Plus,diabetes,24
2023-12-26,Metformin Plus,diabetes,29
2023-12-27,Metformin Plus,diabetes,26
2023-12-28,Metformin Plus,diabetes,27
2023-12-29,Metformin Plus,diabetes,30
2023-12-30,Metformin Plus,diabetes,32
2023-12-31,Metformin Plus,diabetes,37
2024-01-01,Metformin Plus,diabetes,19
2024-01-02,Metformin Plus,diabetes,27
2024-01-03,Metformin Plus,diabetes,23
2024-01-04,Metformin Plus,diabetes,21
2024-01-05,Metformin Plus,diabetes,21
2024-01-06,Metformin Plus,diabetes,43
2024-01-07,Metformin Plus,diabetes,31
2024-01-08,Metformin Plus,diabetes,25
2024-01-09,Metformin Plus,diabetes,19
2024-01-10,Metformin Plus,diabetes,26
2024-01-11,Metformin Plus,diabetes,19
2024-01-12,Metformin Plus,diabetes,32
2024-01-13,Metformin Plus,diabetes,35
2024-01-14,Metformin Plus,diabetes,27
2024-01-15,Metformin Plus,diabetes,26
2024-01-16,Metformin Plus,diabetes,29
2024-01-17,Metformin Plus,diabetes,19
2024-01-18,Metformin Plus,diabetes,34
2024-01-19,Metformin Plus,diabetes,28
2024-01-20,Metformin Plus,diabetes,25
2024-01-21,Metformin Plus,diabetes,44
2024-01-22,Metformin Plus,diabetes,30
2024-01-23,Metformin Plus,diabetes,19
2024-01-24,Metformin Plus,diabetes,29
2024-01-25,Metformin Plus,diabetes,24
2024-01-26,Metformin Plus,diabetes,31
2024-01-27,Metformin Plus,diabetes,28
2024-01-28,Metformin Plus,diabetes,36
2024-01-29,Metformin Plus,diabetes,19
2024-01-30,Metformin Plus,diabetes,21
2024-01-31,Metformin Plus,diabetes,25
2024-02-01,Metformin Plus,diabetes,35
2024-02-02,Metformin Plus,diabetes,29
2024-02-03,Metformin Plus,diabetes,40
2024-02-04,Metformin Plus,diabetes,40
2024-02-05,Metformin Plus,diabetes,30
2024-02-06,Metformin Plus,diabetes,31
2024-02-07,Metformin Plus,diabetes,34
2024-02-08,Metformin Plus,diabetes,28
2024-02-09,Metformin Plus,diabetes,20
2024-02-10,Metformin Plus,diabetes,44
2024-02-11,Metformin Plus,diabetes,25
2024-02-12,Metformin Plus,diabetes,25
2024-02-13,Metformin Plus,diabetes,23
2024-02-14,Metformin Plus,diabetes,33
2024-02-15,Metformin Plus,diabetes,24
2024-02-16,Metformin Plus,diabetes,21
2024-02-17,Metformin Plus,diabetes,30
2024-02-18,Metformin Plus,diabetes,41
2024-02-19,Metformin Plus,diabetes,20
2024-02-20,Metformin Plus,diabetes,21
2024-02-21,Metformin Plus,diabetes,25
2024-02-22,Metformin Plus,diabetes,24
2024-02-23,Metformin Plus,diabetes,19
2024-02-24,Metformin Plus,diabetes,40
2024-02-25,Metformin Plus,diabetes,38
2024-02-26,Metformin Plus,diabetes,21
2024-02-27,Metformin Plus,diabetes,26
2024-02-28,Metformin Plus,diabetes,24
2024-02-29,Metformin Plus,diabetes,25
2024-03-01,Metformin Plus,diabetes,24
2024-03-02,Metformin Plus,diabetes,31
2024-03-03,Metformin Plus,diabetes,35
2024-03-04,Metformin Plus,diabetes,25
2024-03-05,Metformin Plus,diabetes,26
2024-03-06,Metformin Plus,diabetes,26
2024-03-07,Metformin Plus,diabetes,31
2024-03-08,Metformin Plus,diabetes,20
2024-03-09,Metformin Plus,diabetes,35
2024-03-10,Metformin Plus,diabetes,36
2024-03-11,Metformin Plus,diabetes,29
2024-03-12,Metformin Plus,diabetes,19
2024-03-13,Metformin Plus,diabetes,20
2024-03-14,Metformin Plus,diabetes,33
2024-03-15,Metformin Plus,diabetes,32
2024-03-16,Metformin Plus,diabetes,41
2024-03-17,Metformin Plus,diabetes,43
2024-03-18,Metformin Plus,diabetes,30
2024-03-19,Metformin Plus,diabetes,27
2024-03-20,Metformin Plus,diabetes,24
2024-03-21,Metformin Plus,diabetes,28
2024-03-22,Metformin Plus,diabetes,19
2024-03-23,Metformin Plus,diabetes,27
2024-03-24,Metformin Plus,diabetes,31
2024-03-25,Metformin Plus,diabetes,33
2024-03-26,Metformin Plus,diabetes,26
2024-03-27,Metformin Plus,diabetes,19
2024-03-28,Metformin Plus,diabetes,33
2024-03-29,Metformin Plus,diabetes,22
2024-03-30,Metformin Plus,diabetes,39
2024-03-31,Metformin Plus,diabetes,42
2024-04-01,Metformin Plus,diabetes,19
2024-04-02,Metformin Plus,diabetes,28
2024-04-03,Metformin Plus,diabetes,25
2024-04-04,Metformin Plus,diabetes,32
2024-04-05,Metformin Plus,diabetes,20
2024-04-06,Metformin Plus,diabetes,29
2024-04-07,Metformin Plus,diabetes,33
2024-04-08,Metformin Plus,diabetes,32
2024-04-09,Metformin Plus,diabetes,29
2024-04-10,Metformin Plus,diabetes,23
2024-04-11,Metformin Plus,diabetes,35
2024-04-12,Metformin Plus,diabetes,31
2024-04-13,Metformin Plus,diabetes,38
2024-04-14,Metformin Plus,diabetes,42
2024-04-15,Metformin Plus,diabetes,30
2024-04-16,Metformin Plus,diabetes,19
2024-04-17,Metformin Plus,diabetes,32
2024-04-18,Metformin Plus,diabetes,19
2024-04-19,Metformin Plus,diabetes,30
2024-04-20,Metformin Plus,diabetes,40
2024-04-21,Metformin Plus,diabetes,40
2024-04-22,Metformin Plus,diabetes,22
2024-04-23,Metformin Plus,diabetes,28
2024-04-24,Metformin Plus,diabetes,19
2024-04-25,Metformin Plus,diabetes,31
2024-04-26,Metformin Plus,diabetes,25
2024-04-27,Metformin Plus,diabetes,45
2024-04-28,Metformin Plus,diabetes,28
2024-04-29,Metformin Plus,diabetes,34
2024-04-30,Metformin Plus,diabetes,26
2024-05-01,Metformin Plus,diabetes,33
2024-05-02,Metformin Plus,diabetes,34
2024-05-03,Metformin Plus,diabetes,28
2024-05-04,Metformin Plus,diabetes,26
2024-05-05,Metformin Plus,diabetes,39
2024-05-06,Metformin Plus,diabetes,23
2024-05-07,Metformin Plus,diabetes,32
2024-05-08,Metformin Plus,diabetes,32
2024-05-09,Metformin Plus,diabetes,31
2024-05-10,Metformin Plus,diabetes,31
2024-05-11,Metformin Plus,diabetes,31
2024-05-12,Metformin Plus,diabetes,39
2024-05-13,Metformin Plus,diabetes,21
2024-05-14,Metformin Plus,diabetes,27
2024-05-15,Metformin Plus,diabetes,31
2024-05-16,Metformin Plus,diabetes,31
2024-05-17,Metformin Plus,diabetes,33
2024-05-18,Metformin Plus,diabetes,32
2024-05-19,Metformin Plus,diabetes,27
2024-05-20,Metformin Plus,diabetes,23
2024-05-21,Metformin Plus,diabetes,29
2024-05-22,Metformin Plus,diabetes,24
2024-05-23,Metformin Plus,diabetes,22
2024-05-24,Metformin Plus,diabetes,23
2024-05-25,Metformin Plus,diabetes,31
2024-05-26,Metformin Plus,diabetes,28
2024-05-27,Metformin Plus,diabetes,26
2024-05-28,Metformin Plus,diabetes,27
2024-05-29,Metformin Plus,diabetes,26
2024-05-30,Metformin Plus,diabetes,26
2024-05-31,Metformin Plus,diabetes,31
2024-06-01,Metformin Plus,diabetes,39
2024-06-02,Metformin Plus,diabetes,31
2024-06-03,Metformin Plus,diabetes,31
2024-06-04,Metformin Plus,diabetes,25
2024-06-05,Metformin Plus,diabetes,32
2024-06-06,Metformin Plus,diabetes,25
2024-06-07,Metformin Plus,diabetes,28
2024-06-08,Metformin Plus,diabetes,38
2024-06-09,Metformin Plus,diabetes,28
2024-06-10,Metformin Plus,diabetes,32
2024-06-11,Metformin Plus,diabetes,34
2024-06-12,Metformin Plus,diabetes,19
2024-06-13,Metformin Plus,diabetes,18
2024-06-14,Metformin Plus,diabetes,21
2024-06-15,Metformin Plus,diabetes,37
2024-06-16,Metformin Plus,diabetes,31
2024-06-17,Metformin Plus,diabetes,19
2024-06-18,Metformin Plus,diabetes,18
2024-06-19,Metformin Plus,diabetes,32
2024-06-20,Metformin Plus,diabetes,27
2024-06-21,Metformin Plus,diabetes,27
2024-06-22,Metformin Plus,diabetes,28
2024-06-23,Metformin Plus,diabetes,33
2024-06-24,Metformin Plus,diabetes,33
2024-06-25,Metformin Plus,diabetes,23
2024-06-26,Metformin Plus,diabetes,24
2024-06-27,Metformin Plus,diabetes,32
2024-06-28,Metformin Plus,diabetes,22
2024-06-29,Metformin Plus,diabetes,44
2024-06-30,Metformin Plus,diabetes,25
2024-07-01,Metformin Plus,diabetes,24
2024-07-02,Metformin Plus,diabetes,20
2024-07-03,Metformin Plus,diabetes,24
2024-07-04,Metformin Plus,diabetes,28
2024-07-05,Metformin Plus,diabetes,33
2024-07-06,Metformin Plus,diabetes,31
2024-07-07,Metformin Plus,diabetes,31
2024-07-08,Metformin Plus,diabetes,19
2024-07-09,Metformin Plus,diabetes,30
2024-07-10,Metformin Plus,diabetes,24
2024-07-11,Metformin Plus,diabetes,24
2024-07-12,Metformin Plus,diabetes,29
2024-07-13,Metformin Plus,diabetes,28
2024-07-14,Metformin Plus,diabetes,45
2024-07-15,Metformin Plus,diabetes,34
2024-07-16,Metformin Plus,diabetes,32
2024-07-17,Metformin Plus,diabetes,24
2024-07-18,Metformin Plus,diabetes,19
2024-07-19,Metformin Plus,diabetes,19
2024-07-20,Metformin Plus,diabetes,28
2024-07-21,Metformin Plus,diabetes,45
2024-07-22,Metformin Plus,diabetes,25
2024-07-23,Metformin Plus,diabetes,33
2024-07-24,Metformin Plus,diabetes,21
2024-07-25,Metformin Plus,diabetes,19
2024-07-26,Metformin Plus,diabetes,21
2024-07-27,Metformin Plus,diabetes,32
2024-07-28,Metformin Plus,diabetes,27
2024-07-29,Metformin Plus,diabetes,24
2024-07-30,Metformin Plus,diabetes,19
2024-07-31,Metformin Plus,diabetes,34
2024-08-01,Metformin Plus,diabetes,31
2024-08-02,Metformin Plus,diabetes,23
2024-08-03,Metformin Plus,diabetes,39
2024-08-04,Metformin Plus,diabetes,24
2024-08-05,Metformin Plus,diabetes,30
2024-08-06,Metformin Plus,diabetes,30
2024-08-07,Metformin Plus,diabetes,28
2024-08-08,Metformin Plus,diabetes,33
2024-08-09,Metformin Plus,diabetes,20
2024-08-10,Metformin Plus,diabetes,30
2024-08-11,Metformin Plus,diabetes,36
2024-08-12,Metformin Plus,diabetes,24
2024-08-13,Metformin Plus,diabetes,19
2024-08-14,Metformin Plus,diabetes,32
2024-08-15,Metformin Plus,diabetes,21
2024-08-16,Metformin Plus,diabetes,33
2024-08-17,Metformin Plus,diabetes,28
2024-08-18,Metformin Plus,diabetes,33
2024-08-19,Metformin Plus,diabetes,23
2024-08-20,Metformin Plus,diabetes,33
2024-08-21,Metformin Plus,diabetes,34
2024-08-22,Metformin Plus,diabetes,21
2024-08-23,Metformin Plus,diabetes,21
2024-08-24,Metformin Plus,diabetes,38
2024-08-25,Metformin Plus,diabetes,25
2024-08-26,Metformin Plus,diabetes,19
2024-08-27,Metformin Plus,diabetes,28
2024-08-28,Metformin Plus,diabetes,27
2024-08-29,Metformin Plus,diabetes,20
2024-08-30,Metformin Plus,diabetes,30
2024-08-31,Metformin Plus,diabetes,28
2024-09-01,Metformin Plus,diabetes,29
2024-09-02,Metformin Plus,diabetes,25
2024-09-03,Metformin Plus,diabetes,30
2024-09-04,Metformin Plus,diabetes,22
2024-09-05,Metformin Plus,diabetes,20
2024-09-06,Metformin Plus,diabetes,32
2024-09-07,Metformin Plus,diabetes,44
2024-09-08,Metformin Plus,diabetes,31
2024-09-09,Metformin Plus,diabetes,21
2024-09-10,Metformin Plus,diabetes,31
2024-09-11,Metformin Plus,diabetes,26
2024-09-12,Metformin Plus,diabetes,23
2024-09-13,Metformin Plus,diabetes,21
2024-09-14,Metformin Plus,diabetes,37
2024-09-15,Metformin Plus,diabetes,28
2024-09-16,Metformin Plus,diabetes,20
2024-09-17,Metformin Plus,diabetes,29
2024-09-18,Metformin Plus,diabetes,33
